Type,Mean_income,Method,Group,Variable_name,Year,Gini
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,1994,45.849755050505
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,1995,46.0624298153953
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,1996,46.1755987460815
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,1997,46.2631724137931
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,1998,46.3688693834901
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,1999,46.4454963427377
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2000,46.507368861024
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2001,46.5679999999999
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2002,46.6089655172413
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2003,46.6324137931034
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2004,46.6457758620689
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2005,46.6172413793103
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2006,46.5305057471264
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2007,46.4629195402299
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2008,46.4082873563218
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2009,46.3707528735632
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2010,46.3340977011494
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2011,46.2440459770115
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2012,46.1382183908045
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2013,46.0613965517241
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2014,45.9434736842105
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2015,45.8306729489506
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2016,45.748099803705
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2017,45.6543458852097
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2018,45.5853803679683
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2019,45.5350355403821
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2020,45.5226217472787
MKT,GDPPC,Average_U,W145,GINI_MKT_Average_U_W145,2021,45.4860700231408
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1980,NA
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1981,NA
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1982,NA
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1983,NA
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1984,NA
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1985,NA
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1986,NA
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1987,NA
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1988,41.8244856578404
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1989,42.0980783699807
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1990,42.3767312325909
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1991,42.7043443155325
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1992,43.1458920504744
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1993,43.6855133646603
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1994,44.0554560654766
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1995,44.3351014677247
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1996,44.521382401586
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1997,44.6859246980878
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1998,44.847846581053
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,1999,45.0454270073458
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2000,45.2071015848619
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2001,45.4094654232476
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2002,45.5789097096401
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2003,45.9532500617673
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2004,46.2573530793585
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2005,46.3299478558971
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2006,46.3829607314326
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2007,46.4861704292305
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2008,46.659009537171
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2009,46.7913031779922
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2010,46.9891125694032
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2011,47.2323872956322
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2012,46.948130571655
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2013,46.675385837201
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2014,46.435422579468
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2015,46.2275210686068
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2016,46.0806183342114
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2017,46.0303649234363
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2018,45.9870080303166
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2019,45.8662581517607
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2020,45.8584810173209
MKT,GDPPC,Average_W,W145,GINI_MKT_Average_W_W145,2021,45.8097247249261
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1980,NA
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1981,NA
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1982,NA
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1983,NA
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1984,NA
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1985,NA
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1986,NA
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1987,NA
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1988,33.6148491267266
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1989,33.5921600867887
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1990,33.5287628025083
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1991,33.4795729267971
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1992,33.8355324202704
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1993,34.3710501001959
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1994,34.4679834857705
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1995,34.3914557224594
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1996,34.4041999736059
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1997,34.4988580211061
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1998,34.6820980760837
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,1999,34.7340932494986
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2000,34.8029263281223
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2001,34.7877096102119
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2002,34.6351715751083
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2003,34.7204308840071
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2004,34.6729079887819
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2005,34.986210590881
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2006,35.0023798063685
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2007,34.8055631890028
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2008,34.8097496486564
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2009,34.8175165043706
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2010,34.7073854252685
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2011,35.0473435477985
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2012,35.2171729229891
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2013,35.098823132156
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2014,35.2590290947511
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2015,35.2795067248606
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2016,35.1772624220645
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2017,35.2638792712461
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2018,35.4652010192701
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2019,35.437702336097
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2020,35.2908269933513
NET,GDPPC,LD,ADV37,GINI_NET_LD_ADV37,2021,35.2875218875086
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1980,NA
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1981,NA
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1982,NA
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1983,NA
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1984,NA
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1985,NA
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1986,NA
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1987,NA
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1988,33.8449531316583
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1989,33.8002836391963
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1990,33.7554291115331
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1991,33.7398143718363
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1992,34.0671189659871
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1993,34.5436060459374
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1994,34.6333730242435
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1995,34.5511761457841
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1996,34.5560571371803
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1997,34.6259555990254
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1998,34.8333697965502
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,1999,34.8792789849034
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2000,34.9208992526174
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2001,34.8764525618527
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2002,34.6880062459694
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2003,34.7272647713453
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2004,34.6703135830556
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2005,34.9384439026712
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2006,34.9319857281084
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2007,34.7465604344025
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2008,34.7762330787074
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2009,34.8118904977802
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2010,34.7311803910203
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2011,35.0704550131352
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2012,35.235331807438
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2013,35.1224981163221
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2014,35.2630551519773
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2015,35.286752940209
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2016,35.1755460075081
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2017,35.2776927677913
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2018,35.4580900781489
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2019,35.4303395099909
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2020,35.3811212644256
NET,GDPPC,PD,ADV37,GINI_NET_PD_ADV37,2021,35.3978305197136
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1980,NA
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1981,NA
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1982,NA
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1983,NA
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1984,NA
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1985,NA
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1986,NA
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1987,NA
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1988,33.8299579225158
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1989,33.8055323407243
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1990,33.729487086112
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1991,33.6511896682
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1992,34.0442588156928
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1993,34.5752133771155
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1994,34.6814770715062
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1995,34.5965582398912
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1996,34.5944514039652
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1997,34.7096627650488
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1998,34.9002001578897
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,1999,34.9733742730076
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2000,35.0200403849511
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2001,35.0247221401548
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2002,34.8945683690768
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2003,34.9388135034985
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2004,34.8795617225003
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2005,35.2182552396377
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2006,35.2416175105294
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2007,35.0117861987551
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2008,35.0034301308524
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2009,34.9849441153271
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2010,34.9177707755879
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2011,35.2499045661898
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2012,35.4129143133155
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2013,35.3005933796926
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2014,35.4883353285717
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2015,35.4897659085214
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2016,35.3807660367151
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2017,35.4524596378591
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2018,35.684925077478
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2019,35.6684856425922
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2020,35.4854272887331
NET,GDPPC,WD,ADV37,GINI_NET_WD_ADV37,2021,35.544838534002
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1980,NA
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1981,NA
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1982,NA
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1983,NA
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1984,NA
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1985,NA
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1986,NA
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1987,NA
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1988,28.4663070184809
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1989,28.5429975429975
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1990,28.6963999572695
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1991,28.864982373678
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1992,29.1051597051597
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1993,29.4307125307125
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1994,29.6997542997543
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1995,29.9447174447174
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1996,30.1759213759213
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1997,30.3312039312039
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1998,30.4616707616707
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,1999,30.5675675675675
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2000,30.6648648648648
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2001,30.7135135135135
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2002,30.7648648648648
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2003,30.8297297297297
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2004,30.9027027027027
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2005,31.0432432432432
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2006,31.0459459459459
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2007,31.0324324324324
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2008,31.0621621621621
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2009,31.0891891891891
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2010,31.1
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2011,31.1324324324324
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2012,31.154054054054
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2013,31.1972972972973
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2014,31.1675675675675
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2015,31.1675675675675
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2016,31.0891891891891
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2017,31.0351351351351
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2018,30.9864864864864
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2019,30.9108108108108
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2020,30.8243243243243
NET,GDPPC,Average_U,ADV37,GINI_NET_Average_U_ADV37,2021,30.8945945945946
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1980,NA
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1981,NA
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1982,NA
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1983,NA
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1984,NA
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1985,NA
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1986,NA
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1987,NA
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1988,30.3478106417366
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1989,30.4227841909999
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1990,30.5053705482267
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1991,30.5998119274941
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1992,30.8920987151445
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1993,31.4242611719702
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1994,31.642958696732
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1995,31.8113596593843
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1996,31.9448596306651
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1997,32.0910484326947
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1998,32.1618161933832
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,1999,32.2836858559791
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2000,32.4561900139801
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2001,32.5793377600599
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2002,32.5564057121364
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2003,32.6603499611436
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2004,32.638102633649
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2005,32.9577278310293
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2006,33.0512762802441
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2007,33.0042991622577
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2008,33.0952365116814
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2009,33.0740126865197
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2010,33.015345607276
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2011,33.3028374622052
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2012,33.3561969420103
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2013,33.2861653406993
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2014,33.365129459879
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2015,33.4234720075835
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2016,33.4426324711378
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2017,33.5407615808981
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2018,33.6746133236873
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2019,33.5979881927429
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2020,33.2243948429855
NET,GDPPC,Average_W,ADV37,GINI_NET_Average_W_ADV37,2021,33.1689875269744
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1980,NA
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1981,NA
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1982,NA
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1983,NA
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1984,NA
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1985,NA
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1986,NA
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1987,NA
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1988,46.03935015348
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1989,46.0817758604003
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1990,46.1395518013336
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1991,46.3905059612457
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1992,46.9986622267266
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1993,47.8179780876009
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1994,48.1561763566423
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1995,48.16641279056
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1996,48.274573752885
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1997,48.3774384020481
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1998,48.6015087960614
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,1999,48.6327582904654
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2000,48.6816016594444
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2001,48.8242397169008
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2002,48.7828388670588
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2003,48.9344605635713
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2004,49.0353210916157
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2005,49.1890806625598
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2006,49.1398318368977
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2007,49.0023838866394
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2008,49.4062493164437
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2009,49.9743596544256
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2010,50.2541966336831
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2011,50.6024324393335
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2012,50.763571974064
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2013,50.7496823669881
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2014,50.8543558999139
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2015,50.9171162565509
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2016,50.8433422279632
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2017,50.8364206705405
MKT,GDPPC,LD,ADV37,GINI_MKT_LD_ADV37,2018,50.8006047120112
